study_accession	n_runs	reference	run_accession	checked_runs	library_layout
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095829	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095830	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095831	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095832	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095833	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095834	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095835	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095836	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095837	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095838	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095839	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095840	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095841	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095842	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095843	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095844	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095845	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095846	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095847	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095848	yes	paired
